"city_id","address_id","address","address2","district","postal_code","phone","last_update","city","country_id","country"
37,230,"201 Effon-Alaiye Way","","Asuncin","64344","684192903087","2006-02-15 09:45:30","Asuncin",73,"Paraguay"
439,231,"430 Alessandria Loop","","Saarland","47446","669828224459","2006-02-15 09:45:30","Saarbrcken",38,"Germany"
406,232,"754 Valencia Place","","Phnom Penh","87911","594319417514","2006-02-15 09:45:30","Phnom Penh",18,"Cambodia"
26,233,"356 Olomouc Manor","","Gois","93323","22326410776","2006-02-15 09:45:30","Anpolis",15,"Brazil"
86,234,"1256 Bislig Boulevard","","Botosani","50598","479007229460","2006-02-15 09:45:30","Botosani",78,"Romania"
559,235,"954 Kimchon Place","","West Bengali","42420","541327526474","2006-02-15 09:45:30","Uttarpara-Kotrung",44,"India"
596,236,"885 Yingkou Manor","","Kaduna","31390","588964509072","2006-02-15 09:45:30","Zaria",69,"Nigeria"
216,237,"1736 Cavite Place","","Qina","98775","431770603551","2006-02-15 09:45:30","Idfu",29,"Egypt"
233,238,"346 Skikda Parkway","","Hawalli","90628","630424482919","2006-02-15 09:45:30","Jalib al-Shuyukh",53,"Kuwait"
96,239,"98 Stara Zagora Boulevard","","Valle","76448","610173756082","2006-02-15 09:45:30","Buenaventura",24,"Colombia"
527,240,"1479 Rustenburg Boulevard","","Southern Tagalog","18727","727785483194","2006-02-15 09:45:30","Tanza",75,"Philippines"
357,241,"647 A Corua (La Corua) Street","","Chollanam","36971","792557457753","2006-02-15 09:45:30","Naju",86,"South Korea"
473,242,"1964 Gijn Manor","","Karnataka","14408","918119601885","2006-02-15 09:45:30","Shimoga",44,"India"
118,243,"47 Syktyvkar Lane","","West Java","22236","63937119031","2006-02-15 09:45:30","Ciomas",45,"Indonesia"
226,244,"1148 Saarbrcken Parkway","","Fukushima","1921","137773001988","2006-02-15 09:45:30","Iwaki",50,"Japan"
578,245,"1103 Bilbays Parkway","","Hubei","87660","279979529227","2006-02-15 09:45:30","Xiangfan",23,"China"
422,246,"1246 Boksburg Parkway","","Hebei","28349","890283544295","2006-02-15 09:45:30","Qinhuangdao",23,"China"
454,247,"1483 Pathankot Street","","Tucumn","37288","686015532180","2006-02-15 09:45:30","San Miguel de Tucumn",6,"Argentina"
294,248,"582 Papeete Loop","","Central Visayas","27722","569868543137","2006-02-15 09:45:30","Lapu-Lapu",75,"Philippines"
553,249,"300 Junan Street","","Kyonggi","81314","890289150158","2006-02-15 09:45:30","Uijongbu",86,"South Korea"
328,250,"829 Grand Prairie Way","","Paran","6461","741070712873","2006-02-15 09:45:30","Maring",15,"Brazil"
124,251,"1473 Changhwa Parkway","","Mxico","75933","266798132374","2006-02-15 09:45:30","Coacalco de Berriozbal",60,"Mexico"
520,252,"1309 Weifang Street","","Florida","57338","435785045362","2006-02-15 09:45:30","Tallahassee",103,"United States"
535,253,"1760 Oshawa Manor","","Tianjin","38140","56257502250","2006-02-15 09:45:30","Tianjin",23,"China"
390,254,"786 Stara Zagora Way","","Oyo & Osun","98332","716256596301","2006-02-15 09:45:30","Oyo",69,"Nigeria"
198,255,"1966 Tonghae Street","","Anhalt Sachsen","36481","567359279425","2006-02-15 09:45:30","Halle/Saale",38,"Germany"
312,256,"1497 Yuzhou Drive","","England","3433","246810237916","2006-02-15 09:45:30","London",102,"United Kingdom"
338,258,"752 Ondo Loop","","Miyazaki","32474","134673576619","2006-02-15 09:45:30","Miyakonojo",50,"Japan"
413,259,"1338 Zalantun Lane","","Minas Gerais","45403","840522972766","2006-02-15 09:45:30","Poos de Caldas",15,"Brazil"
192,260,"127 Iwakuni Boulevard","","Central Luzon","20777","987442542471","2006-02-15 09:45:30","Hagonoy",75,"Philippines"
342,261,"51 Laredo Avenue","","Sagaing","68146","884536620568","2006-02-15 09:45:30","Monywa",64,"Myanmar"
64,262,"771 Yaound Manor","","Sofala","86768","245477603573","2006-02-15 09:45:30","Beira",63,"Mozambique"
460,263,"532 Toulon Street","","Santiago","69517","46871694740","2006-02-15 09:45:30","Santiago de los Caballeros",27,"Dominican Republic"
197,264,"1027 Banjul Place","","West Bengali","50390","538241037443","2006-02-15 09:45:30","Halisahar",44,"India"
136,265,"1158 Mandi Bahauddin Parkway","","Shanxi","98484","276555730211","2006-02-15 09:45:30","Datong",23,"China"
548,266,"862 Xintai Lane","","Cagayan Valley","30065","265153400632","2006-02-15 09:45:30","Tuguegarao",75,"Philippines"
414,267,"816 Cayenne Parkway","","Manab","93629","282874611748","2006-02-15 09:45:30","Portoviejo",28,"Ecuador"
323,268,"1831 Nam Dinh Loop","","National Capital Reg","51990","322888976727","2006-02-15 09:45:30","Mandaluyong",75,"Philippines"
203,269,"446 Kirovo-Tepetsk Lane","","Osaka","19428","303967439816","2006-02-15 09:45:30","Higashiosaka",50,"Japan"
378,270,"682 Halisahar Place","","Severn Morava","20536","475553436330","2006-02-15 09:45:30","Olomouc",26,"Czech Republic"
447,271,"1587 Loja Manor","","Salzburg","5410","621625204422","2006-02-15 09:45:30","Salzburg",9,"Austria"
298,272,"1762 Paarl Parkway","","Hunan","53928","192459639410","2006-02-15 09:45:30","Lengshuijiang",23,"China"
395,273,"1519 Ilorin Place","","Kerala","49298","357445645426","2006-02-15 09:45:30","Palghat (Palakkad)",44,"India"
446,274,"920 Kumbakonam Loop","","California","75090","685010736240","2006-02-15 09:45:30","Salinas",103,"United States"
255,275,"906 Goinia Way","","Wielkopolskie","83565","701767622697","2006-02-15 09:45:30","Kalisz",76,"Poland"
283,276,"1675 Xiangfan Manor","","Tamil Nadu","11763","271149517630","2006-02-15 09:45:30","Kumbakonam",44,"India"
584,277,"85 San Felipe de Puerto Plata Drive","","Shandong","46063","170739645687","2006-02-15 09:45:30","Yantai",23,"China"
445,278,"144 South Hill Loop","","Guanajuato","2012","45387294817","2006-02-15 09:45:30","Salamanca",60,"Mexico"
263,279,"1884 Shikarpur Avenue","","Haryana","85548","959949395183","2006-02-15 09:45:30","Karnal",44,"India"
404,280,"1980 Kamjanets-Podilskyi Street","","Illinois","89502","874337098891","2006-02-15 09:45:30","Peoria",103,"United States"
573,281,"1944 Bamenda Way","","Michigan","24645","75975221996","2006-02-15 09:45:30","Warren",103,"United States"
374,282,"556 Baybay Manor","","Oyo & Osun","55802","363982224739","2006-02-15 09:45:30","Ogbomosho",69,"Nigeria"
222,283,"457 Tongliao Loop","","Bursa","56254","880756161823","2006-02-15 09:45:30","Inegl",97,"Turkey"
514,284,"600 Bradford Street","","East Azerbaidzan","96204","117592274996","2006-02-15 09:45:30","Tabriz",46,"Iran"
389,285,"1006 Santa Brbara dOeste Manor","","Ondo & Ekiti","36229","85059738746","2006-02-15 09:45:30","Owo",69,"Nigeria"
175,286,"1308 Sumy Loop","","Fujian","30657","583021225407","2006-02-15 09:45:30","Fuzhou",23,"China"
411,287,"1405 Chisinau Place","","Ponce","8160","62781725285","2006-02-15 09:45:30","Ponce",77,"Puerto Rico"
277,288,"226 Halifax Street","","Xinxiang","58492","790651020929","2006-02-15 09:45:30","Korla",23,"China"
69,289,"1279 Udine Parkway","","Edo & Delta","75860","195003555232","2006-02-15 09:45:30","Benin City",69,"Nigeria"
386,290,"1336 Benin City Drive","","Shiga","46044","341242939532","2006-02-15 09:45:30","Otsu",50,"Japan"
152,291,"1155 Liaocheng Place","","Oyo & Osun","22650","558236142492","2006-02-15 09:45:30","Effon-Alaiye",69,"Nigeria"
522,292,"1993 Tabuk Lane","","Tamil Nadu","64221","648482415405","2006-02-15 09:45:30","Tambaram",44,"India"
563,293,"86 Higashiosaka Lane","","Guanajuato","33768","957128697225","2006-02-15 09:45:30","Valle de Santiago",60,"Mexico"
279,294,"1912 Allende Manor","","Kowloon and New Kowl","58124","172262454487","2006-02-15 09:45:30","Kowloon and New Kowloon",42,"Hong Kong"
562,295,"544 Tarsus Boulevard","","Gurico","53145","892523334","2006-02-15 09:45:30","Valle de la Pascua",104,"Venezuela"
433,296,"1936 Cuman Avenue","","Virginia","61195","976798660411","2006-02-15 09:45:30","Roanoke",103,"United States"
470,297,"1192 Tongliao Street","","Sharja","19065","350970907017","2006-02-15 09:45:30","Sharja",101,"United Arab Emirates"
146,298,"44 Najafabad Way","","Baskimaa","61391","96604821070","2006-02-15 09:45:30","Donostia-San Sebastin",87,"Spain"
140,299,"32 Pudukkottai Lane","","Ohio","38834","967274728547","2006-02-15 09:45:30","Dayton",103,"United States"
274,300,"661 Chisinau Lane","","Pietari","8856","816436065431","2006-02-15 09:45:30","Kolpino",80,"Russian Federation"
400,301,"951 Stara Zagora Manor","","Punjab","98573","429925609431","2006-02-15 09:45:30","Patiala",44,"India"
9,302,"922 Vila Velha Loop","","Maharashtra","4085","510737228015","2006-02-15 09:45:30","Ahmadnagar",44,"India"
387,303,"898 Jining Lane","","Pohjois-Pohjanmaa","40070","161643343536","2006-02-15 09:45:30","Oulu",33,"Finland"
205,304,"1635 Kuwana Boulevard","","Hiroshima","52137","710603868323","2006-02-15 09:45:30","Hiroshima",50,"Japan"
398,305,"41 El Alto Parkway","","Maharashtra","56883","51917807050","2006-02-15 09:45:30","Parbhani",44,"India"
254,306,"1883 Maikop Lane","","Kaliningrad","68469","96110042435","2006-02-15 09:45:30","Kaliningrad",80,"Russian Federation"
536,307,"1908 Gaziantep Place","","Liaoning","58979","108053751300","2006-02-15 09:45:30","Tiefa",23,"China"
455,308,"687 Alessandria Parkway","","Sanaa","57587","407218522294","2006-02-15 09:45:30","Sanaa",107,"Yemen"
99,309,"827 Yuncheng Drive","","Callao","79047","504434452842","2006-02-15 09:45:30","Callao",74,"Peru"
33,310,"913 Coacalco de Berriozbal Loop","","Texas","42141","262088367001","2006-02-15 09:45:30","Arlington",103,"United States"
507,311,"715 So Bernardo do Campo Lane","","Kedah","84804","181179321332","2006-02-15 09:45:30","Sungai Petani",59,"Malaysia"
25,312,"1354 Siegen Street","","Rio de Janeiro","80184","573441801529","2006-02-15 09:45:30","Angra dos Reis",15,"Brazil"
262,313,"1191 Sungai Petani Boulevard","","Missouri","9668","983259819766","2006-02-15 09:45:30","Kansas City",103,"United States"
91,314,"1224 Huejutla de Reyes Boulevard","","Lombardia","70923","806016930576","2006-02-15 09:45:30","Brescia",49,"Italy"
215,315,"543 Bergamo Avenue","","Minas Gerais","59686","103602195112","2006-02-15 09:45:30","Ibirit",15,"Brazil"
286,316,"746 Joliet Lane","","Kursk","94878","688485191923","2006-02-15 09:45:30","Kursk",80,"Russian Federation"
515,317,"780 Kimberley Way","","Tabuk","17032","824396883951","2006-02-15 09:45:30","Tabuk",82,"Saudi Arabia"
166,318,"1774 Yaound Place","","Hubei","91400","613124286867","2006-02-15 09:45:30","Ezhou",23,"China"
490,319,"1957 Yantai Lane","","So Paulo","59255","704948322302","2006-02-15 09:45:30","Sorocaba",15,"Brazil"
57,320,"1542 Lubumbashi Boulevard","","Tel Aviv","62472","508800331065","2006-02-15 09:45:30","Bat Yam",48,"Israel"
336,321,"651 Pathankot Loop","","Maharashtra","59811","139378397418","2006-02-15 09:45:30","Miraj",44,"India"
545,322,"1359 Zhoushan Parkway","","Streymoyar","29763","46568045367","2006-02-15 09:45:30","Trshavn",32,"Faroe Islands"
97,323,"1769 Iwaki Lane","","Kujawsko-Pomorskie","25787","556100547674","2006-02-15 09:45:30","Bydgoszcz",76,"Poland"
451,324,"1145 Vilnius Manor","","Mxico","73170","674805712553","2006-02-15 09:45:30","San Felipe del Progreso",60,"Mexico"
516,325,"1892 Nabereznyje Telny Lane","","Tutuila","28396","478229987054","2006-02-15 09:45:30","Tafuna",3,"American Samoa"
81,326,"470 Boksburg Street","","Central","97960","908029859266","2006-02-15 09:45:30","Birgunj",66,"Nepal"
45,327,"1427 A Corua (La Corua) Place","","Buenos Aires","85799","972574862516","2006-02-15 09:45:30","Baha Blanca",6,"Argentina"
130,328,"479 San Felipe del Progreso Avenue","","Morelos","54949","869051782691","2006-02-15 09:45:30","Cuautla",60,"Mexico"
591,329,"867 Benin City Avenue","","Henan","78543","168884817145","2006-02-15 09:45:30","Yuzhou",23,"China"
89,330,"981 Kumbakonam Place","","Distrito Federal","87611","829116184079","2006-02-15 09:45:30","Braslia",15,"Brazil"
269,331,"1016 Iwakuni Street","","St George","49833","961370847344","2006-02-15 09:45:30","Kingstown",81,"Saint Vincent and the Grenadines"
5,332,"663 Baha Blanca Parkway","","Adana","33463","834418779292","2006-02-15 09:45:30","Adana",97,"Turkey"
119,333,"1860 Taguig Loop","","West Java","59550","38158430589","2006-02-15 09:45:30","Ciparay",45,"Indonesia"
234,334,"1816 Bydgoszcz Loop","","Dhaka","64308","965273813662","2006-02-15 09:45:30","Jamalpur",12,"Bangladesh"
42,335,"587 Benguela Manor","","Illinois","91590","165450987037","2006-02-15 09:45:30","Aurora",103,"United States"
457,336,"430 Kumbakonam Drive","","Santa F","28814","105470691550","2006-02-15 09:45:30","Santa F",6,"Argentina"
143,337,"1838 Tabriz Lane","","Dhaka","1195","38988715447","2006-02-15 09:45:30","Dhaka",12,"Bangladesh"
48,338,"431 Szkesfehrvr Avenue","","Baki","57828","119501405123","2006-02-15 09:45:30","Baku",10,"Azerbaijan"
505,339,"503 Sogamoso Loop","","Sumqayit","49812","834626715837","2006-02-15 09:45:30","Sumqayit",10,"Azerbaijan"
492,340,"507 Smolensk Loop","","Sousse","22971","80303246192","2006-02-15 09:45:30","Sousse",96,"Tunisia"
427,341,"1920 Weifang Avenue","","Uttar Pradesh","15643","869507847714","2006-02-15 09:45:30","Rampur",44,"India"
382,342,"124 al-Manama Way","","Hiroshima","52368","647899404952","2006-02-15 09:45:30","Onomichi",50,"Japan"
392,343,"1443 Mardan Street","","Western Cape","31483","231383037471","2006-02-15 09:45:30","Paarl",85,"South Africa"
581,344,"1909 Benguela Lane","","Henan","19913","624138001031","2006-02-15 09:45:30","Xinxiang",23,"China"
201,345,"68 Ponce Parkway","","Hanoi","85926","870635127812","2006-02-15 09:45:30","Hanoi",105,"Vietnam"
151,346,"1217 Konotop Avenue","","Gelderland","504","718917251754","2006-02-15 09:45:30","Ede",67,"Netherlands"
84,347,"1293 Nam Dinh Way","","Roraima","71583","697656479977","2006-02-15 09:45:30","Boa Vista",15,"Brazil"
335,348,"785 Vaduz Street","","Baja California","36170","895616862749","2006-02-15 09:45:30","Mexicali",60,"Mexico"
370,349,"1516 Escobar Drive","","Tongatapu","46069","64536069371","2006-02-15 09:45:30","Nukualofa",95,"Tonga"
453,350,"1628 Nagareyama Lane","","Central","60079","20064292617","2006-02-15 09:45:30","San Lorenzo",73,"Paraguay"
320,351,"1157 Nyeri Loop","","Adygea","56380","262744791493","2006-02-15 09:45:30","Maikop",80,"Russian Federation"
137,352,"1673 Tangail Drive","","Daugavpils","26857","627924259271","2006-02-15 09:45:30","Daugavpils",54,"Latvia"
209,353,"381 Kabul Way","","Taipei","87272","55477302294","2006-02-15 09:45:30","Hsichuh",92,"Taiwan"
221,354,"953 Hodeida Street","","Southern Tagalog","18841","53912826864","2006-02-15 09:45:30","Imus",75,"Philippines"
531,355,"469 Nakhon Sawan Street","","Tuvassia","58866","689199636560","2006-02-15 09:45:30","Teboksary",80,"Russian Federation"
597,356,"1378 Beira Loop","","Krasnojarsk","40792","840957664136","2006-02-15 09:45:30","Zeleznogorsk",80,"Russian Federation"
52,357,"1641 Changhwa Place","","Nord-Ouest","37636","256546485220","2006-02-15 09:45:30","Bamenda",19,"Cameroon"
393,358,"1698 Southport Loop","","Hidalgo","49009","754358349853","2006-02-15 09:45:30","Pachuca de Soto",60,"Mexico"
461,359,"519 Nyeri Manor","","So Paulo","37650","764680915323","2006-02-15 09:45:30","Santo Andr",15,"Brazil"
331,360,"619 Hunuco Avenue","","Shimane","81508","142596392389","2006-02-15 09:45:30","Matsue",50,"Japan"
464,361,"45 Aparecida de Goinia Place","","Madhya Pradesh","7431","650496654258","2006-02-15 09:45:30","Satna",44,"India"
90,362,"482 Kowloon and New Kowloon Manor","","Bratislava","97056","738968474939","2006-02-15 09:45:30","Bratislava",84,"Slovakia"
429,363,"604 Bern Place","","Jharkhand","5373","620719383725","2006-02-15 09:45:30","Ranchi",44,"India"
20,364,"1623 Kingstown Drive","","Buenos Aires","91299","296394569728","2006-02-15 09:45:30","Almirante Brown",6,"Argentina"
32,365,"1009 Zanzibar Lane","","Arecibo","64875","102396298916","2006-02-15 09:45:30","Arecibo",77,"Puerto Rico"
585,366,"114 Jalib al-Shuyukh Manor","","Centre","60440","845378657301","2006-02-15 09:45:30","Yaound",19,"Cameroon"
66,367,"1163 London Parkway","","Par","6066","675120358494","2006-02-15 09:45:30","Belm",15,"Brazil"
372,368,"1658 Jastrzebie-Zdrj Loop","","Central","96584","568367775448","2006-02-15 09:45:30","Nyeri",52,"Kenya"
188,369,"817 Laredo Avenue","","Jalisco","77449","151249681135","2006-02-15 09:45:30","Guadalajara",60,"Mexico"
377,370,"1565 Tangail Manor","","Okinawa","45750","634445428822","2006-02-15 09:45:30","Okinawa",50,"Japan"
50,371,"1912 Emeishan Drive","","Balikesir","33050","99883471275","2006-02-15 09:45:30","Balikesir",97,"Turkey"
8,372,"230 Urawa Drive","","Andhra Pradesh","2738","166898395731","2006-02-15 09:45:30","Adoni",44,"India"
356,373,"1922 Miraj Way","","Esfahan","13203","320471479776","2006-02-15 09:45:30","Najafabad",46,"Iran"
250,374,"433 Florencia Street","","Chihuahua","91330","561729882725","2006-02-15 09:45:30","Jurez",60,"Mexico"
191,375,"1049 Matamoros Parkway","","Karnataka","69640","960505250340","2006-02-15 09:45:30","Gulbarga",44,"India"
98,376,"1061 Ede Avenue","","Southern Tagalog","57810","333390595558","2006-02-15 09:45:30","Cabuyao",75,"Philippines"
415,377,"154 Oshawa Manor","","East Java","72771","440365973660","2006-02-15 09:45:30","Probolinggo",45,"Indonesia"
523,378,"1191 Tandil Drive","","Southern Tagalog","6362","45554316010","2006-02-15 09:45:30","Tanauan",75,"Philippines"
572,379,"1133 Rizhao Avenue","","Pernambuco","2800","600264533987","2006-02-15 09:45:30","Vitria de Santo Anto",15,"Brazil"
348,380,"1519 Santiago de los Caballeros Loop","","East Kasai","22025","409315295763","2006-02-15 09:45:30","Mwene-Ditu",25,"Congo, The Democratic Republic of the"
285,381,"1618 Olomouc Manor","","Kurgan","26385","96846695220","2006-02-15 09:45:30","Kurgan",80,"Russian Federation"
265,382,"220 Hidalgo Drive","","Kermanshah","45298","342720754566","2006-02-15 09:45:30","Kermanshah",46,"Iran"
471,383,"686 Donostia-San Sebastin Lane","","Guangdong","97390","71857599858","2006-02-15 09:45:30","Shenzhen",23,"China"
73,384,"97 Mogiljov Lane","","Gujarat","89294","924815207181","2006-02-15 09:45:30","Bhavnagar",44,"India"
549,385,"1642 Charlotte Amalie Drive","","Slaskie","75442","821476736117","2006-02-15 09:45:30","Tychy",76,"Poland"
493,386,"1368 Maracabo Boulevard","","","32716","934352415130","2006-02-15 09:45:30","South Hill",5,"Anguilla"
322,387,"401 Sucre Boulevard","","New Hampshire","25007","486395999608","2006-02-15 09:45:30","Manchester",103,"United States"
360,388,"368 Hunuco Boulevard","","Namibe","17165","106439158941","2006-02-15 09:45:30","Namibe",4,"Angola"
210,389,"500 Lincoln Parkway","","Jiangsu","95509","550306965159","2006-02-15 09:45:30","Huaian",23,"China"
521,390,"102 Chapra Drive","","Ibaragi","14073","776031833752","2006-02-15 09:45:30","Tama",50,"Japan"
258,391,"1793 Meixian Place","","Hmelnytskyi","33535","619966287415","2006-02-15 09:45:30","Kamjanets-Podilskyi",100,"Ukraine"
315,392,"514 Ife Way","","Shaba","69973","900235712074","2006-02-15 09:45:30","Lubumbashi",25,"Congo, The Democratic Republic of the"
104,393,"717 Changzhou Lane","","Southern Tagalog","21615","426255288071","2006-02-15 09:45:30","Cavite",75,"Philippines"
157,394,"753 Ilorin Avenue","","Sichuan","3656","464511145118","2006-02-15 09:45:30","Emeishan",23,"China"
358,395,"1337 Mit Ghamr Avenue","","Nakhon Sawan","29810","175283210378","2006-02-15 09:45:30","Nakhon Sawan",94,"Thailand"
229,396,"767 Pyongyang Drive","","Osaka","83536","667736124769","2006-02-15 09:45:30","Izumisano",50,"Japan"
6,397,"614 Pak Kret Street","","Addis Abeba","27796","47808359842","2006-02-15 09:45:30","Addis Abeba",31,"Ethiopia"
278,398,"954 Lapu-Lapu Way","","Moskova","8816","737229003916","2006-02-15 09:45:30","Korolev",80,"Russian Federation"
181,399,"331 Bydgoszcz Parkway","","Asturia","966","537374465982","2006-02-15 09:45:30","Gijn",87,"Spain"
15,400,"1152 Citrus Heights Manor","","al-Qadarif","5239","765957414528","2006-02-15 09:45:30","al-Qadarif",89,"Sudan"
228,401,"168 Cianjur Manor","","Saitama","73824","679095087143","2006-02-15 09:45:30","Iwatsuki",50,"Japan"
39,402,"616 Hagonoy Avenue","","Krasnojarsk","46043","604177838256","2006-02-15 09:45:30","Atinsk",80,"Russian Federation"
44,403,"1190 0 Place","","Rio Grande do Sul","10417","841876514789","2006-02-15 09:45:30","Bag",15,"Brazil"
375,404,"734 Bchar Place","","Punjab","30586","280578750435","2006-02-15 09:45:30","Okara",72,"Pakistan"
135,405,"530 Lausanne Lane","","Texas","11067","775235029633","2006-02-15 09:45:30","Dallas",103,"United States"
276,406,"454 Patiala Lane","","Fukushima","13496","794553031307","2006-02-15 09:45:30","Koriyama",50,"Japan"
92,407,"1346 Mysore Drive","","Bretagne","61507","516647474029","2006-02-15 09:45:30","Brest",34,"France"
564,408,"990 Etawah Loop","","Tamil Nadu","79940","206169448769","2006-02-15 09:45:30","Valparai",44,"India"
380,409,"1266 Laredo Parkway","","Saitama","7664","1483365694","2006-02-15 09:45:30","Omiya",50,"Japan"
524,410,"88 Nagaon Manor","","Buenos Aires","86868","779461480495","2006-02-15 09:45:30","Tandil",6,"Argentina"
111,411,"264 Bhimavaram Manor","","St Thomas","54749","302526949177","2006-02-15 09:45:30","Charlotte Amalie",106,"Virgin Islands, U.S."
437,412,"1639 Saarbrcken Drive","","North West","9827","328494873422","2006-02-15 09:45:30","Rustenburg",85,"South Africa"
230,413,"692 Amroha Drive","","Northern","35575","359478883004","2006-02-15 09:45:30","Jaffna",88,"Sri Lanka"
141,414,"1936 Lapu-Lapu Parkway","","Bauchi & Gombe","7122","653436985797","2006-02-15 09:45:30","Deba Habe",69,"Nigeria"
430,415,"432 Garden Grove Street","","Ontario","65630","615964523510","2006-02-15 09:45:30","Richmond Hill",20,"Canada"
117,416,"1445 Carmen Parkway","","West Java","70809","598912394463","2006-02-15 09:45:30","Cianjur",45,"Indonesia"
208,417,"791 Salinas Street","","Punjab","40509","129953030512","2006-02-15 09:45:30","Hoshiarpur",44,"India"
71,418,"126 Acua Parkway","","West Bengali","58888","480039662421","2006-02-15 09:45:30","Berhampore (Baharampur)",44,"India"
19,419,"397 Sunnyvale Avenue","","Guanajuato","55566","680851640676","2006-02-15 09:45:30","Allende",60,"Mexico"
23,420,"992 Klerksdorp Loop","","Utrecht","33711","855290087237","2006-02-15 09:45:30","Amersfoort",67,"Netherlands"
134,421,"966 Arecibo Loop","","Sind","94018","15273765306","2006-02-15 09:45:30","Dadu",72,"Pakistan"
16,422,"289 Santo Andr Manor","","al-Sharqiya","72410","214976066017","2006-02-15 09:45:30","al-Qatif",82,"Saudi Arabia"
450,423,"437 Chungho Drive","","Puerto Plata","59489","491271355190","2006-02-15 09:45:30","San Felipe de Puerto Plata",27,"Dominican Republic"
264,424,"1948 Bayugan Parkway","","Bihar","60622","987306329957","2006-02-15 09:45:30","Katihar",44,"India"
155,425,"1866 al-Qatif Avenue","","California","89420","546793516940","2006-02-15 09:45:30","El Monte",103,"United States"
416,426,"1661 Abha Drive","","Tamil Nadu","14400","270456873752","2006-02-15 09:45:30","Pudukkottai",44,"India"
293,427,"1557 Cape Coral Parkway","","Hubei","46875","368284120423","2006-02-15 09:45:30","Laohekou",23,"China"
465,428,"1727 Matamoros Place","","Sawhaj","78813","129673677866","2006-02-15 09:45:30","Sawhaj",29,"Egypt"
468,429,"1269 Botosani Manor","","Guangdong","47394","736517327853","2006-02-15 09:45:30","Shanwei",23,"China"
452,430,"355 Vitria de Santo Anto Way","","Oaxaca","81758","548003849552","2006-02-15 09:45:30","San Juan Bautista Tuxtepec",60,"Mexico"
418,431,"1596 Acua Parkway","","Jharkhand","70425","157133457169","2006-02-15 09:45:30","Purnea (Purnia)",44,"India"
189,432,"259 Ipoh Drive","","So Paulo","64964","419009857119","2006-02-15 09:45:30","Guaruj",15,"Brazil"
510,433,"1823 Hoshiarpur Lane","","Komi","33191","307133768620","2006-02-15 09:45:30","Syktyvkar",80,"Russian Federation"
547,434,"1404 Taguig Drive","","Okayama","87212","572068624538","2006-02-15 09:45:30","Tsuyama",50,"Japan"
150,435,"740 Udaipur Lane","","Nizni Novgorod","33505","497288595103","2006-02-15 09:45:30","Dzerzinsk",80,"Russian Federation"
501,436,"287 Cuautla Boulevard","","Chuquisaca","72736","82619513349","2006-02-15 09:45:30","Sucre",14,"Bolivia"
364,437,"1766 Almirante Brown Street","","KwaZulu-Natal","63104","617567598243","2006-02-15 09:45:30","Newcastle",85,"South Africa"
351,438,"596 Huixquilucan Place","","Nampula","65892","342709348083","2006-02-15 09:45:30","Naala-Porto",63,"Mozambique"
391,439,"1351 Aparecida de Goinia Parkway","","Northern Mindanao","41775","959834530529","2006-02-15 09:45:30","Ozamis",75,"Philippines"
249,440,"722 Bradford Lane","","Shandong","90920","746251338300","2006-02-15 09:45:30","Junan",23,"China"
565,441,"983 Santa F Way","","British Colombia","47472","145720452260","2006-02-15 09:45:30","Vancouver",20,"Canada"
290,442,"1245 Ibirit Way","","La Romana","40926","331888642162","2006-02-15 09:45:30","La Romana",27,"Dominican Republic"
272,443,"1836 Korla Parkway","","Copperbelt","55405","689681677428","2006-02-15 09:45:30","Kitwe",109,"Zambia"
70,444,"231 Kaliningrad Place","","Lombardia","57833","575081026569","2006-02-15 09:45:30","Bergamo",49,"Italy"
144,445,"495 Bhimavaram Lane","","Maharashtra","3","82088937724","2006-02-15 09:45:30","Dhule (Dhulia)",44,"India"
59,446,"1924 Shimonoseki Drive","","Batna","52625","406784385440","2006-02-15 09:45:30","Batna",2,"Algeria"
540,447,"105 Dzerzinsk Manor","","Inner Mongolia","48570","240776414296","2006-02-15 09:45:30","Tongliao",23,"China"
486,448,"614 Denizli Parkway","","Rio Grande do Sul","29444","876491807547","2006-02-15 09:45:30","So Leopoldo",15,"Brazil"
530,449,"1289 Belm Boulevard","","Tartumaa","88306","237368926031","2006-02-15 09:45:30","Tartu",30,"Estonia"
161,450,"203 Tambaram Street","","Buenos Aires","73942","411549550611","2006-02-15 09:45:30","Escobar",6,"Argentina"
554,451,"1704 Tambaram Manor","","West Bengali","2834","39463554936","2006-02-15 09:45:30","Uluberia",44,"India"
352,452,"207 Cuernavaca Loop","","Tatarstan","52671","782900030287","2006-02-15 09:45:30","Nabereznyje Telny",80,"Russian Federation"
160,453,"319 Springs Loop","","Baijeri","99552","72524459905","2006-02-15 09:45:30","Erlangen",38,"Germany"
481,454,"956 Nam Dinh Manor","","Kerman","21872","474047727727","2006-02-15 09:45:30","Sirjan",46,"Iran"
509,455,"1947 Paarl Way","","Central Java","23636","834061016202","2006-02-15 09:45:30","Surakarta",45,"Indonesia"
154,456,"814 Simferopol Loop","","Sinaloa","48745","524567129902","2006-02-15 09:45:30","El Fuerte",60,"Mexico"
3,457,"535 Ahmadnagar Manor","","Abu Dhabi","41136","985109775584","2006-02-15 09:45:30","Abu Dhabi",101,"United Arab Emirates"
326,458,"138 Caracas Boulevard","","Zulia","16790","974433019532","2006-02-15 09:45:30","Maracabo",104,"Venezuela"
